src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,5,1,1
2,7,1.0,0,0
3,8,5,1,1
3,9,1.0,0,1
4,10,1.0,0,0
4,11,5,1,1
5,12,5,1,1
5,13,1.0,0,1
6,14,5,1,1
7,15,1.0,0,0
8,16,1.0,0,1
10,17,1.0,0,0
11,18,5,1,1
12,19,1.0,0,1
14,20,1.0,0,1
16,21,1.0,0,1
16,22,2.0,0,1
18,23,1.0,0,0
19,24,1.0,0,1
19,25,2.0,0,1
20,26,1.0,0,1
20,27,2.0,0,1
21,28,5,1,1
24,29,1.0,0,0
26,30,5,1,1
28,31,5,1,1
29,32,1.0,0,0
29,33,1.0,0,0
30,34,5,1,1
30,35,1.0,0,1
31,36,1.0,0,1
32,37,1.0,0,1
32,38,2.0,0,1
7,10,1.0,0,0
8,14,5,1,1
12,18,5,1,1
21,26,5,1,1
31,34,5,1,1
