src,dst,type,aromacity,conjugation
0,1,5,1,1
2,0,1.0,0,0
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,1.0,0,0
2,7,1.0,0,0
3,8,5,1,1
4,9,5,1,1
5,10,5,1,1
6,11,1.0,0,0
7,12,1.0,0,0
7,13,1.0,0,0
9,14,5,1,1
9,15,2.0,0,1
10,16,1.0,0,1
11,17,1.0,0,0
12,18,1.0,0,0
17,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
20,23,2.0,0,0
21,24,1.0,0,0
24,25,1.0,0,0
24,26,1.0,0,0
24,27,2.0,0,0
25,28,1.0,0,0
28,29,1.0,0,0
28,30,1.0,0,0
28,31,2.0,0,0
29,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
32,35,2.0,0,0
33,36,1.0,0,0
37,36,1.0,0,0
37,38,1.0,0,0
37,39,1.0,0,0
38,40,1.0,0,0
39,41,1.0,0,0
39,42,1.0,0,0
40,43,1.0,0,0
41,44,1.0,0,0
43,45,5,1,1
43,46,5,1,1
45,47,5,1,1
45,48,5,1,1
46,49,5,1,1
47,50,5,1,1
48,51,5,1,1
50,52,5,1,1
50,53,2.0,0,1
51,54,1.0,0,1
4,8,5,1,1
10,14,5,1,1
11,12,1.0,0,0
40,41,1.0,0,0
47,49,5,1,1
51,52,5,1,1
