src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
6,2,1.0,0,0
3,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
6,11,1.0,0,0
6,12,1.0,0,0
7,13,1.0,0,0
9,14,1.0,0,0
11,15,1.0,0,0
12,16,1.0,0,0
12,17,1.0,0,0
18,14,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
16,21,1.0,0,0
18,22,1.0,0,0
18,23,1.0,0,0
19,24,1.0,0,0
20,25,1.0,0,0
22,26,1.0,0,0
22,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
30,24,1.0,0,0
26,31,1.0,0,0
27,32,1.0,0,0
28,33,1.0,0,0
30,34,1.0,0,0
30,35,1.0,0,0
31,36,1.0,0,0
34,37,1.0,0,0
35,38,1.0,0,0
35,39,1.0,0,0
40,36,1.0,0,0
37,41,1.0,0,0
37,42,1.0,0,0
38,43,1.0,0,0
40,44,1.0,0,0
40,45,1.0,0,0
41,46,1.0,0,0
42,47,1.0,0,0
44,48,1.0,0,0
44,49,1.0,0,0
45,50,1.0,0,0
45,51,1.0,0,0
52,46,1.0,0,0
48,53,1.0,0,0
49,54,1.0,0,0
50,55,1.0,0,0
52,56,1.0,0,0
52,57,1.0,0,0
53,58,1.0,0,0
56,59,1.0,0,0
57,60,1.0,0,0
57,61,1.0,0,0
62,58,1.0,0,0
59,63,1.0,0,0
59,64,1.0,0,0
60,65,1.0,0,0
62,66,1.0,0,0
62,67,1.0,0,0
63,68,1.0,0,0
64,69,1.0,0,0
66,70,1.0,0,0
66,71,1.0,0,0
67,72,1.0,0,0
67,73,1.0,0,0
70,74,1.0,0,0
71,75,1.0,0,0
72,76,1.0,0,0
74,77,1.0,0,0
7,9,1.0,0,0
16,19,1.0,0,0
28,31,1.0,0,0
38,41,1.0,0,0
50,53,1.0,0,0
60,63,1.0,0,0
72,74,1.0,0,0
