src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
6,2,1.0,0,0
3,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,0
6,12,1.0,0,0
6,13,1.0,0,0
8,14,1.0,0,0
9,15,1.0,0,0
10,16,1.0,0,1
11,17,1.0,0,0
11,18,1.0,0,0
12,19,1.0,0,0
12,20,1.0,0,0
13,21,1.0,0,0
16,22,1.0,0,0
16,23,2.0,0,1
17,24,1.0,0,1
17,25,2.0,0,1
19,26,1.0,0,0
19,27,1.0,0,0
20,28,1.0,0,1
21,29,1.0,0,0
30,24,1.0,0,0
26,31,1.0,0,0
28,32,1.0,0,0
28,33,2.0,0,1
29,34,1.0,0,0
30,35,1.0,0,0
30,36,1.0,0,0
35,37,1.0,0,1
35,38,2.0,0,1
39,37,1.0,0,0
39,40,1.0,0,0
39,41,1.0,0,0
40,42,1.0,0,0
41,43,1.0,0,1
41,44,2.0,0,1
42,45,1.0,0,0
45,46,1.0,0,1
45,47,2.0,0,1
48,46,1.0,0,0
48,49,1.0,0,0
48,50,1.0,0,0
49,51,1.0,0,0
50,52,1.0,0,1
50,53,2.0,0,1
51,54,1.0,0,0
55,52,1.0,0,0
54,56,1.0,0,0
55,57,1.0,0,0
55,58,1.0,0,0
56,59,1.0,0,0
56,60,1.0,0,0
57,61,1.0,0,1
57,62,2.0,0,1
59,63,1.0,0,1
59,64,2.0,0,1
7,9,1.0,0,0
21,26,1.0,0,0
