src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
0,5,1.0,0,0
5,6,1.0,0,1
6,7,1.0,0,0
7,8,1.0,0,0
5,9,2.0,0,1
7,10,1.0,0,0
10,11,1.0,0,1
10,12,2.0,0,1
8,13,1.0,0,0
13,14,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
17,18,5,1,1
13,18,5,1,1
1,19,1.0,0,1
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,1
22,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,1
19,26,2.0,0,1
20,27,1.0,0,0
27,28,1.0,0,0
28,29,5,1,1
29,30,5,1,1
30,31,5,1,1
31,32,5,1,1
28,32,5,1,1
22,33,2.0,0,1
23,34,1.0,0,0
34,35,1.0,0,0
34,36,1.0,0,0
35,37,1.0,0,0
25,38,1.0,0,0
25,39,2.0,0,1
38,40,1.0,0,0
40,41,1.0,0,1
41,42,1.0,0,0
42,43,1.0,0,0
43,44,1.0,0,1
45,44,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,1
41,48,2.0,0,1
42,49,1.0,0,0
49,50,1.0,0,0
49,51,1.0,0,0
44,52,2.0,0,1
47,53,1.0,0,0
47,54,2.0,0,1
53,55,1.0,0,0
53,56,1.0,0,0
55,57,1.0,0,0
57,58,1.0,0,1
57,59,2.0,0,1
45,60,1.0,0,0
60,61,1.0,0,0
61,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,1
64,65,1.0,0,1
64,66,2.0,0,1
38,67,1.0,0,0
67,68,1.0,0,0
68,69,5,1,1
69,70,5,1,1
70,71,5,1,1
71,72,5,1,1
72,73,5,1,1
68,73,5,1,1
71,74,1.0,0,1
