src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,0
4,11,1.0,0,0
4,12,1.0,0,0
4,13,1.0,0,0
5,14,1.0,0,0
7,15,1.0,0,0
7,16,1.0,0,0
11,17,1.0,0,0
14,18,1.0,0,0
15,19,1.0,0,0
16,20,2.0,0,1
17,21,1.0,0,0
17,22,1.0,0,0
17,23,1.0,0,0
19,24,1.0,0,0
19,25,1.0,0,0
19,26,1.0,0,0
20,27,1.0,0,1
21,28,1.0,0,1
21,29,2.0,0,1
24,30,2.0,0,1
28,31,2.0,0,1
31,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
32,35,1.0,0,0
8,12,1.0,0,0
10,15,2.0,0,0
11,14,1.0,0,0
20,24,1.0,0,1
