src,dst,type,aromacity,conjugation
0,4,1.0,0,0
0,5,1.0,0,1
1,6,1.0,0,0
1,7,2.0,0,1
2,8,2.0,0,1
2,9,1.0,0,1
3,10,1.0,0,1
3,11,2.0,0,1
4,12,1.0,0,0
4,13,1.0,0,0
5,14,1.0,0,0
5,15,2.0,0,1
6,16,1.0,0,0
7,17,1.0,0,0
7,18,1.0,0,1
8,19,1.0,0,0
9,20,1.0,0,0
9,21,2.0,0,1
10,22,1.0,0,0
11,23,1.0,0,0
12,24,1.0,0,0
12,25,1.0,0,0
14,26,1.0,0,0
15,27,1.0,0,0
16,28,1.0,0,0
17,29,1.0,0,0
17,30,1.0,0,0
18,31,1.0,0,0
19,32,1.0,0,0
19,33,1.0,0,0
20,34,1.0,0,0
22,35,1.0,0,0
23,36,1.0,0,0
23,37,1.0,0,0
24,38,1.0,0,0
26,39,1.0,0,0
28,40,1.0,0,0
29,41,1.0,0,0
32,42,1.0,0,0
34,43,1.0,0,0
35,44,1.0,0,0
38,45,1.0,0,1
38,46,2.0,0,1
39,47,1.0,0,0
40,48,1.0,0,1
40,49,2.0,0,1
41,50,1.0,0,0
42,51,1.0,0,1
42,52,2.0,0,1
43,53,1.0,0,0
44,54,1.0,0,0
47,55,1.0,0,1
47,56,2.0,0,1
50,57,1.0,0,1
50,58,2.0,0,1
53,59,1.0,0,1
53,60,2.0,0,1
54,61,1.0,0,1
54,62,2.0,0,1
57,63,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
64,66,1.0,0,0
65,67,1.0,0,0
67,68,1.0,0,0
67,69,1.0,0,0
67,70,2.0,0,0
4,6,1.0,0,0
8,15,1.0,0,1
10,18,2.0,0,1
11,21,1.0,0,1
12,14,1.0,0,0
16,17,1.0,0,0
19,20,1.0,0,0
22,23,1.0,0,0
71,72,1.0,0,0
73,72,1.0,0,0
73,74,1.0,0,0
73,75,1.0,0,0
74,76,1.0,0,0
75,77,1.0,0,0
75,78,1.0,0,0
76,79,1.0,0,0
77,80,1.0,0,0
79,81,5,1,1
79,82,5,1,1
81,83,5,1,1
81,84,5,1,1
82,85,5,1,1
83,86,5,1,1
84,87,5,1,1
86,88,5,1,1
86,89,1.0,0,1
76,77,1.0,0,0
83,85,5,1,1
87,88,5,1,1
0,71,1.0,0,0
