src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
4,5,1.0,0,0
0,5,1.0,0,0
4,6,1.0,0,0
2,7,1.0,0,0
1,8,1.0,0,0
3,9,1.0,0,0
10,8,1.0,0,0
10,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
10,15,1.0,0,0
15,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
19,17,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
19,24,1.0,0,0
24,25,1.0,0,0
22,26,1.0,0,0
23,27,1.0,0,0
6,28,1.0,0,0
29,16,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
29,34,1.0,0,0
34,35,1.0,0,0
32,36,1.0,0,0
33,37,1.0,0,0
31,38,1.0,0,0
38,39,2.0,0,1
38,40,1.0,0,1
