src,dst,type,aromacity,conjugation
5,7,1.0,0,0
1,2,1.0,0,0
3,8,1.0,0,0
2,3,1.0,0,0
14,15,1.0,0,1
14,16,1.0,0,1
15,17,2.0,0,1
16,18,1.0,0,1
17,18,1.0,0,1
1,9,1.0,0,0
3,4,1.0,0,0
2,10,1.0,0,0
4,5,1.0,0,0
4,11,1.0,0,0
5,6,1.0,0,0
9,12,1.0,0,1
19,20,1.0,0,1
19,21,1.0,0,1
20,22,2.0,0,1
20,23,1.0,0,0
26,27,5,1,1
26,28,1.0,0,0
26,29,5,1,1
27,30,5,1,1
27,31,1.0,0,0
28,32,1.0,0,0
29,33,5,1,1
30,34,1.0,0,0
31,35,1.0,0,0
32,36,5,1,1
32,37,5,1,1
33,38,1.0,0,1
35,39,1.0,0,0
36,40,5,1,1
36,41,1.0,0,0
37,42,5,1,1
39,7,1.0,0,1
39,43,2.0,0,1
40,44,1.0,0,0
41,45,1.0,0,0
42,46,1.0,0,1
45,47,1.0,0,0
46,19,2.0,0,1
47,0,1.0,0,1
47,48,2.0,0,1
30,33,5,1,1
40,42,5,1,1
38,14,2.0,0,1
21,24,1.0,0,1
15,49,1.0,0,1
24,25,2.0,0,1
49,50,2.0,0,1
22,24,1.0,0,1
22,51,1.0,0,1
6,1,1.0,0,0
51,52,2.0,0,1
9,13,2.0,0,1
17,53,1.0,0,0
18,54,2.0,0,1
