src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,1
4,5,1.0,0,0
5,6,1.0,0,0
6,7,1.0,0,0
7,8,1.0,0,0
9,8,1.0,0,0
0,10,5,1,1
10,11,5,1,1
11,12,5,1,1
12,13,5,1,1
0,13,5,1,1
12,14,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
13,17,5,1,1
2,18,1.0,0,0
5,19,1.0,0,0
4,20,2.0,0,1
18,21,2.0,0,1
18,22,1.0,0,1
19,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
9,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
9,30,1.0,0,0
29,31,1.0,0,0
30,32,1.0,0,0
27,33,1.0,0,0
28,34,1.0,0,0
7,35,2.0,0,0
7,36,1.0,0,0
