src,dst,type,aromacity,conjugation
35,37,1.0,0,0
11,12,1.0,0,0
34,38,2.0,0,1
20,23,1.0,0,0
36,39,1.0,0,0
5,0,5,1,1
15,40,1.0,0,0
40,41,2.0,0,1
40,42,1.0,0,1
42,43,1.0,0,0
5,6,5,1,1
43,44,1.0,0,0
6,7,5,1,1
43,45,1.0,0,0
7,8,5,1,1
45,46,1.0,0,0
8,0,5,1,1
44,47,1.0,0,0
0,1,5,1,1
44,48,1.0,0,0
1,2,5,1,1
9,49,1.0,0,1
2,3,5,1,1
49,50,1.0,0,0
3,4,5,1,1
49,51,2.0,0,1
4,5,5,1,1
50,52,1.0,0,0
15,16,1.0,0,0
50,53,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
10,17,1.0,0,0
22,26,1.0,0,1
12,13,1.0,0,0
39,54,5,1,1
54,55,5,1,1
55,56,5,1,1
56,57,5,1,1
57,58,5,1,1
58,39,5,1,1
26,27,1.0,0,0
31,59,1.0,0,0
59,8,1.0,0,0
17,18,2.0,0,1
27,60,1.0,0,0
26,28,2.0,0,1
60,61,1.0,0,0
17,37,1.0,0,1
61,62,1.0,0,0
27,29,1.0,0,0
62,63,1.0,0,0
10,11,1.0,0,0
63,64,1.0,0,0
29,30,1.0,0,1
53,65,1.0,0,0
16,19,1.0,0,1
30,31,1.0,0,0
13,14,1.0,0,0
30,32,2.0,0,1
19,20,1.0,0,0
65,66,5,1,1
66,67,5,1,1
67,68,5,1,1
68,69,5,1,1
69,70,5,1,1
70,65,5,1,1
31,33,1.0,0,0
9,10,1.0,0,0
33,34,1.0,0,1
19,21,2.0,0,1
34,35,1.0,0,0
14,15,1.0,0,0
35,36,1.0,0,0
20,22,1.0,0,0
