src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,1.0,0,1
0,3,5,1,1
1,4,1.0,0,1
1,5,5,1,1
2,6,1.0,0,0
3,7,5,1,1
3,8,2.0,0,1
4,9,1.0,0,0
5,10,5,1,1
6,11,1.0,0,0
10,12,1.0,0,1
11,13,1.0,0,0
13,14,1.0,0,1
14,15,5,1,1
14,16,5,1,1
15,17,5,1,1
16,18,5,1,1
17,19,5,1,1
19,20,1.0,0,1
20,21,1.0,0,1
20,22,2.0,0,1
21,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,1
25,28,2.0,0,1
26,29,1.0,0,0
29,30,1.0,0,1
29,31,2.0,0,1
30,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
34,36,1.0,0,1
34,37,2.0,0,1
35,38,1.0,0,0
38,39,1.0,0,1
38,40,2.0,0,1
6,9,1.0,0,0
7,10,5,1,1
18,19,5,1,1
39,41,1.0,0,0
41,42,1.0,0,0
42,43,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,1
41,46,1.0,0,0
46,47,2.0,0,1
46,48,1.0,0,1
44,49,2.0,0,1
