src,dst,type,aromacity,conjugation
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
3,5,1.0,0,0
3,6,1.0,0,0
4,7,1.0,0,0
5,8,1.0,0,0
4,5,1.0,0,0
9,10,1.0,0,0
9,11,1.0,0,0
9,12,1.0,0,0
9,13,1.0,0,0
10,14,1.0,0,0
10,15,1.0,0,0
11,16,1.0,0,0
11,17,1.0,0,0
11,18,1.0,0,0
12,19,1.0,0,0
13,20,2.0,0,0
14,21,1.0,0,0
14,22,1.0,0,0
15,23,1.0,0,0
16,24,1.0,0,0
21,25,1.0,0,0
21,26,1.0,0,0
21,27,1.0,0,0
24,28,1.0,0,0
25,29,1.0,0,0
25,30,1.0,0,0
26,31,1.0,0,0
29,32,1.0,0,0
32,33,1.0,0,0
32,34,2.0,0,1
33,35,1.0,0,0
34,36,1.0,0,1
36,37,2.0,0,1
17,22,1.0,0,0
19,24,1.0,0,0
23,25,1.0,0,0
29,31,1.0,0,0
35,36,1.0,0,1
0,1,1.0,0,0
0,28,1.0,0,0
