src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
3,9,1.0,0,0
4,10,1.0,0,0
4,11,1.0,0,0
5,12,1.0,0,0
6,13,1.0,0,0
10,14,5,1,1
10,15,5,1,1
16,13,1.0,0,0
14,17,5,1,1
15,18,5,1,1
16,19,1.0,0,0
16,20,1.0,0,0
17,21,5,1,1
19,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
21,25,1.0,0,1
22,26,1.0,0,0
22,27,1.0,0,0
23,28,1.0,0,1
24,29,1.0,0,0
30,25,1.0,0,0
26,31,1.0,0,0
28,32,1.0,0,0
28,33,2.0,0,1
29,34,1.0,0,0
30,35,1.0,0,0
30,36,1.0,0,0
35,37,1.0,0,0
36,38,1.0,0,0
36,39,1.0,0,0
37,40,1.0,0,0
37,41,1.0,0,0
38,42,1.0,0,0
40,43,1.0,0,0
41,44,1.0,0,1
41,45,2.0,0,1
6,9,1.0,0,0
7,11,1.0,0,0
12,14,1.0,0,0
18,21,5,1,1
24,26,1.0,0,0
38,40,1.0,0,0
