src,dst,type,aromacity,conjugation
10,13,1.0,0,0
11,14,1.0,0,0
12,15,1.0,0,0
12,16,1.0,0,0
14,17,1.0,0,0
15,18,1.0,0,0
14,15,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
3,5,1.0,0,0
3,6,1.0,0,0
4,7,1.0,0,0
5,8,1.0,0,0
4,5,1.0,0,0
19,20,1.0,0,0
19,21,1.0,0,0
19,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
20,25,1.0,0,0
21,26,1.0,0,0
21,27,1.0,0,0
21,28,1.0,0,0
22,29,1.0,0,0
24,30,1.0,0,0
24,31,1.0,0,0
25,32,1.0,0,0
26,33,1.0,0,0
30,34,1.0,0,0
30,35,1.0,0,0
30,36,1.0,0,0
33,37,5,1,1
33,38,5,1,1
34,39,2.0,0,0
35,40,1.0,0,0
37,41,5,1,1
38,42,5,1,1
39,43,1.0,0,0
41,44,5,1,1
43,45,1.0,0,0
44,46,2.0,0,1
26,29,1.0,0,0
27,31,1.0,0,0
32,34,1.0,0,0
40,43,1.0,0,0
42,44,5,1,1
9,45,1.0,0,0
0,18,1.0,0,0
9,10,1.0,0,0
2,47,1.0,0,0
9,11,1.0,0,0
10,12,1.0,0,0
6,48,1.0,0,0
