src,dst,type,aromacity,conjugation
22,23,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,1
3,7,1.0,0,0
4,8,2.0,0,0
6,9,2.0,0,1
6,10,1.0,0,0
8,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
25,24,1.0,0,0
25,26,1.0,0,0
25,27,1.0,0,0
26,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
27,31,1.0,0,0
28,32,1.0,0,0
28,33,1.0,0,0
30,34,1.0,0,0
35,32,1.0,0,0
34,36,1.0,0,0
35,37,1.0,0,0
35,38,1.0,0,0
37,39,1.0,0,0
37,40,1.0,0,0
38,41,1.0,0,0
38,42,1.0,0,0
39,43,1.0,0,0
40,44,1.0,0,0
41,45,1.0,0,0
43,7,1.0,0,0
30,33,1.0,0,0
41,43,1.0,0,0
24,46,1.0,0,0
46,47,2.0,0,0
46,48,2.0,0,0
46,49,1.0,0,0
