src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
4,1,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
5,11,1.0,0,0
6,12,1.0,0,0
8,13,1.0,0,0
9,14,1.0,0,0
9,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,0
13,18,1.0,0,0
13,19,1.0,0,0
14,20,1.0,0,0
17,21,1.0,0,1
18,22,1.0,0,0
19,23,1.0,0,0
21,24,1.0,0,0
21,25,2.0,0,1
24,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,0
33,34,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,0
36,37,1.0,0,0
37,38,1.0,0,0
38,39,1.0,0,0
6,10,1.0,0,0
14,18,1.0,0,0
