src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,5,1,1
1,5,5,1,1
2,6,2.0,0,1
2,7,1.0,0,1
3,8,2.0,0,1
3,9,1.0,0,1
4,10,5,1,1
5,11,5,1,1
6,12,1.0,0,1
6,13,1.0,0,0
7,14,1.0,0,1
7,15,2.0,0,1
8,16,1.0,0,0
9,17,1.0,0,1
9,18,2.0,0,1
10,19,5,1,1
10,20,1.0,0,1
14,21,1.0,0,0
17,22,1.0,0,0
20,23,2.0,0,1
20,24,1.0,0,1
21,25,1.0,0,0
25,26,1.0,0,0
26,27,1.0,0,0
26,28,1.0,0,0
27,29,1.0,0,0
29,30,5,1,1
29,31,5,1,1
30,32,5,1,1
31,33,5,1,1
32,34,5,1,1
8,12,1.0,0,1
11,19,5,1,1
33,34,5,1,1
