src,dst,type,aromacity,conjugation
0,1,1.0,0,1
0,2,5,1,1
1,3,5,1,1
2,4,5,1,1
2,5,1.0,0,0
3,6,5,1,1
5,7,1.0,0,0
6,8,1.0,0,1
7,9,5,1,1
7,10,5,1,1
8,11,5,1,1
8,12,5,1,1
9,13,5,1,1
10,14,5,1,1
11,15,5,1,1
12,16,5,1,1
13,17,5,1,1
15,18,5,1,1
18,19,1.0,0,1
4,6,5,1,1
14,17,5,1,1
16,18,5,1,1
19,20,1.0,0,0
20,21,2.0,0,0
20,22,2.0,0,0
20,23,1.0,0,0
0,24,5,1,1
24,25,5,1,1
25,26,5,1,1
1,26,5,1,1
26,27,2.0,0,1
25,28,1.0,0,0
28,29,1.0,0,0
29,30,5,1,1
30,31,5,1,1
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
29,34,5,1,1
32,35,1.0,0,1
35,36,1.0,0,0
36,37,1.0,0,0
36,38,2.0,0,0
36,39,2.0,0,0
