src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,2.0,0,0
5,9,1.0,0,0
7,10,1.0,0,0
8,11,1.0,0,0
8,12,1.0,0,0
9,13,1.0,0,0
10,14,1.0,0,0
10,15,1.0,0,0
10,16,2.0,0,0
11,17,1.0,0,0
13,18,2.0,0,0
14,19,1.0,0,0
17,20,1.0,0,0
18,21,1.0,0,0
18,22,1.0,0,0
19,23,1.0,0,0
19,24,1.0,0,0
19,25,2.0,0,0
20,26,2.0,0,0
21,27,1.0,0,0
26,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
28,31,1.0,0,0
30,32,2.0,0,0
31,33,1.0,0,0
32,34,1.0,0,0
32,35,1.0,0,0
33,36,2.0,0,0
36,37,1.0,0,0
36,38,1.0,0,0
1,2,1.0,0,0
