src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,1
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,2.0,0,1
3,8,1.0,0,0
4,9,1.0,0,1
4,10,2.0,0,1
6,11,1.0,0,0
6,12,1.0,0,0
9,13,1.0,0,0
11,14,1.0,0,1
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
14,18,1.0,0,0
14,19,2.0,0,1
15,20,1.0,0,0
16,21,1.0,0,1
16,22,2.0,0,1
17,23,1.0,0,0
18,24,1.0,0,0
18,25,1.0,0,0
20,26,1.0,0,0
21,27,1.0,0,0
23,28,1.0,0,0
24,29,1.0,0,1
25,30,1.0,0,0
26,31,1.0,0,0
29,32,1.0,0,0
29,33,2.0,0,1
30,34,1.0,0,1
30,35,2.0,0,1
31,36,1.0,0,0
32,37,1.0,0,0
32,38,1.0,0,0
36,39,1.0,0,1
36,40,2.0,0,1
37,41,1.0,0,1
38,42,1.0,0,0
39,43,1.0,0,0
41,44,1.0,0,0
41,45,2.0,0,1
42,46,1.0,0,0
43,47,1.0,0,0
43,48,1.0,0,0
44,49,1.0,0,0
44,50,1.0,0,0
46,51,1.0,0,1
46,52,2.0,0,1
47,53,1.0,0,0
48,54,2.0,0,1
49,55,1.0,0,0
53,56,5,1,1
53,57,5,1,1
55,58,5,1,1
55,59,5,1,1
56,60,5,1,1
57,61,5,1,1
58,62,5,1,1
59,63,5,1,1
60,64,5,1,1
62,65,5,1,1
64,66,1.0,0,1
5,8,1.0,0,0
48,50,1.0,0,1
61,64,5,1,1
63,65,5,1,1
27,67,1.0,0,0
67,68,1.0,0,1
67,69,2.0,0,1
28,70,1.0,0,0
70,71,1.0,0,1
71,72,1.0,0,1
71,73,2.0,0,1
