src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
6,7,5,1,1
7,8,1.0,0,0
4,8,1.0,0,0
6,9,5,1,1
9,10,5,1,1
10,11,5,1,1
11,12,5,1,1
7,12,5,1,1
8,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
13,18,1.0,0,0
8,19,1.0,0,0
16,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,5,1,1
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
29,30,5,1,1
24,30,5,1,1
28,31,1.0,0,0
31,32,1.0,0,0
32,33,1.0,0,1
32,34,2.0,0,1
31,35,1.0,0,0
31,36,1.0,0,0
