src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,2.0,0,1
0,3,1.0,0,1
1,4,1.0,0,0
2,5,1.0,0,0
2,6,1.0,0,0
3,7,2.0,0,1
4,8,1.0,0,0
7,9,1.0,0,1
8,10,1.0,0,0
9,11,2.0,0,1
9,12,1.0,0,0
11,13,1.0,0,1
13,14,2.0,0,1
14,15,1.0,0,1
15,16,2.0,0,1
15,17,1.0,0,0
16,18,1.0,0,1
18,19,2.0,0,1
19,20,1.0,0,1
20,21,2.0,0,1
21,22,1.0,0,1
21,23,1.0,0,0
22,24,2.0,0,1
24,25,1.0,0,1
25,26,2.0,0,1
26,27,1.0,0,1
26,28,1.0,0,0
27,29,2.0,0,1
29,30,1.0,0,1
30,31,1.0,0,0
30,32,2.0,0,1
31,33,1.0,0,0
32,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
36,37,1.0,0,0
5,8,1.0,0,0
34,36,1.0,0,0
31,38,1.0,0,0
31,39,1.0,0,0
1,40,1.0,0,0
1,41,1.0,0,0
