src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
1,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,0
5,11,1.0,0,0
5,12,2.0,0,0
6,13,1.0,0,0
8,14,1.0,0,0
8,15,1.0,0,0
8,16,1.0,0,0
9,17,1.0,0,0
11,18,1.0,0,0
11,19,1.0,0,0
14,20,1.0,0,0
15,21,1.0,0,0
18,22,1.0,0,0
18,23,1.0,0,0
19,24,1.0,0,0
20,25,1.0,0,0
20,26,1.0,0,0
20,27,1.0,0,0
22,28,1.0,0,0
23,29,1.0,0,1
23,30,2.0,0,1
24,31,1.0,0,0
24,32,1.0,0,0
25,33,2.0,0,0
28,34,2.0,0,0
9,12,1.0,0,0
10,14,1.0,0,0
13,18,1.0,0,0
21,25,1.0,0,0
24,28,1.0,0,0
