src,dst,type,aromacity,conjugation
10,11,1.0,0,0
12,11,1.0,0,0
12,13,1.0,0,0
12,14,1.0,0,0
13,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
15,18,1.0,0,0
15,19,1.0,0,0
17,20,1.0,0,0
17,18,1.0,0,0
18,21,1.0,0,0
5,20,1.0,0,0
0,1,1.0,0,0
2,1,1.0,0,0
2,3,1.0,0,0
2,4,1.0,0,0
3,5,1.0,0,0
3,6,1.0,0,0
4,7,1.0,0,0
22,23,1.0,0,0
24,23,1.0,0,0
24,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
27,31,1.0,0,0
29,32,1.0,0,0
29,30,1.0,0,0
30,9,1.0,0,0
5,8,1.0,0,0
7,9,1.0,0,0
7,8,1.0,0,0
33,34,1.0,0,0
35,34,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
36,38,1.0,0,0
36,39,1.0,0,0
37,40,1.0,0,0
38,41,1.0,0,0
38,42,1.0,0,0
40,43,1.0,0,0
40,41,1.0,0,0
41,32,1.0,0,0
8,44,1.0,0,0
