src,dst,type,aromacity,conjugation
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,1
5,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
8,12,2.0,0,1
9,13,1.0,0,0
5,6,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
1,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
14,15,1.0,0,0
14,16,1.0,0,0
14,17,1.0,0,0
14,18,1.0,0,0
15,19,1.0,0,0
15,20,1.0,0,0
15,21,1.0,0,0
16,22,1.0,0,0
16,23,1.0,0,0
17,24,1.0,0,0
19,25,1.0,0,0
19,26,2.0,0,0
20,27,1.0,0,0
22,28,1.0,0,0
22,29,1.0,0,0
22,30,1.0,0,0
25,31,1.0,0,0
25,32,1.0,0,0
28,33,1.0,0,0
29,34,1.0,0,0
31,35,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
33,38,1.0,0,0
33,39,1.0,0,0
33,40,1.0,0,0
35,41,1.0,0,0
36,42,2.0,0,1
36,43,1.0,0,1
37,44,1.0,0,0
37,45,1.0,0,0
38,46,1.0,0,0
23,26,1.0,0,0
24,28,1.0,0,0
27,31,1.0,0,0
34,38,1.0,0,0
37,41,1.0,0,0
0,46,1.0,0,0
