src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
3,5,1.0,0,0
0,6,1.0,0,0
1,7,1.0,0,0
7,8,1.0,0,0
8,9,1.0,0,0
8,10,1.0,0,0
8,11,2.0,0,0
10,12,1.0,0,0
2,13,1.0,0,0
6,14,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
15,19,1.0,0,0
18,20,1.0,0,0
15,12,1.0,0,0
16,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
22,24,1.0,0,0
22,25,2.0,0,0
24,26,1.0,0,0
17,27,1.0,0,0
5,28,5,1,1
28,29,5,1,1
29,30,5,1,1
30,31,5,1,1
31,32,5,1,1
5,32,5,1,1
32,33,2.0,0,1
30,34,2.0,0,1
20,35,5,1,1
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
38,39,5,1,1
20,39,5,1,1
39,40,2.0,0,1
37,41,2.0,0,1
42,43,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,0
45,46,1.0,0,0
42,46,1.0,0,0
45,47,1.0,0,0
42,26,1.0,0,0
43,48,1.0,0,0
44,49,1.0,0,0
47,50,5,1,1
50,51,5,1,1
51,52,5,1,1
52,53,5,1,1
53,54,5,1,1
47,54,5,1,1
54,55,2.0,0,1
52,56,2.0,0,1
