src,dst,type,aromacity,conjugation
28,30,1.0,0,0
24,33,1.0,0,0
3,7,1.0,0,0
4,8,2.0,0,0
6,9,2.0,0,1
6,10,1.0,0,0
8,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,1
24,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
26,28,1.0,0,0
26,29,1.0,0,0
27,30,1.0,0,0
27,7,1.0,0,0
28,31,1.0,0,0
30,32,1.0,0,0
35,34,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
36,38,1.0,0,0
37,39,1.0,0,0
37,40,1.0,0,0
38,41,1.0,0,0
38,29,1.0,0,0
39,42,1.0,0,0
41,43,1.0,0,0
39,41,1.0,0,0
33,44,1.0,0,0
34,45,1.0,0,0
46,47,1.0,0,0
46,48,1.0,0,0
47,49,1.0,0,0
48,50,1.0,0,0
49,51,1.0,0,0
50,52,1.0,0,0
50,51,1.0,0,0
49,53,1.0,0,0
53,54,1.0,0,0
54,55,1.0,0,0
55,56,1.0,0,0
53,57,1.0,0,0
54,58,1.0,0,0
51,59,1.0,0,0
59,60,1.0,0,1
60,61,1.0,0,0
60,62,2.0,0,1
46,63,1.0,0,0
46,45,1.0,0,0
63,64,2.0,0,1
63,65,1.0,0,1
