src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
5,9,5,1,1
5,10,5,1,1
6,11,1.0,0,0
9,12,5,1,1
9,13,1.0,0,0
10,14,5,1,1
11,15,1.0,0,1
12,16,5,1,1
15,17,1.0,0,1
15,18,2.0,0,1
17,19,1.0,0,1
17,20,2.0,0,1
19,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
27,30,5,1,1
27,31,5,1,1
30,32,5,1,1
30,33,1.0,0,0
31,34,5,1,1
32,35,5,1,1
14,16,5,1,1
34,35,5,1,1
