src,dst,type,aromacity,conjugation
0,1,1.0,0,1
1,2,1.0,0,1
1,3,2.0,0,1
2,4,5,1,1
2,5,5,1,1
4,6,5,1,1
4,7,1.0,0,1
5,8,5,1,1
6,9,5,1,1
9,10,1.0,0,1
11,10,1.0,0,0
11,12,1.0,0,0
11,13,1.0,0,0
12,14,1.0,0,0
13,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
14,18,1.0,0,0
15,19,1.0,0,0
17,20,1.0,0,0
18,21,1.0,0,0
8,9,5,1,1
15,17,1.0,0,0
0,22,2.0,0,1
23,24,1.0,0,0
23,25,1.0,0,0
23,26,1.0,0,0
24,27,1.0,0,1
25,28,1.0,0,0
26,29,1.0,0,0
26,30,1.0,0,0
27,31,5,1,1
27,32,5,1,1
28,33,1.0,0,0
28,34,1.0,0,0
29,35,1.0,0,0
31,36,5,1,1
32,37,5,1,1
32,38,1.0,0,1
33,39,1.0,0,0
34,40,1.0,0,0
36,41,5,1,1
29,33,1.0,0,0
37,41,5,1,1
22,36,1.0,0,1
