src,dst,type,aromacity,conjugation
0,2,1.0,0,0
1,3,1.0,0,0
2,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
4,6,1.0,0,0
11,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
13,17,1.0,0,0
15,18,1.0,0,0
16,19,1.0,0,0
30,31,1.0,0,0
30,32,1.0,0,0
31,33,1.0,0,0
31,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
33,37,1.0,0,0
35,38,1.0,0,0
36,39,1.0,0,0
38,40,1.0,0,0
35,36,1.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
25,26,1.0,0,0
15,16,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
41,42,1.0,0,0
41,43,1.0,0,0
41,44,1.0,0,0
41,45,1.0,0,0
42,46,1.0,0,0
42,47,1.0,0,0
43,48,1.0,0,0
43,49,1.0,0,0
44,50,1.0,0,0
46,51,1.0,0,0
46,52,1.0,0,0
48,53,1.0,0,0
49,54,1.0,0,0
49,55,1.0,0,0
51,56,1.0,0,0
52,57,1.0,0,0
54,58,1.0,0,0
54,59,1.0,0,0
56,60,1.0,0,0
56,61,1.0,0,0
56,62,1.0,0,0
58,63,1.0,0,0
60,64,1.0,0,0
61,65,1.0,0,0
63,66,1.0,0,0
64,67,1.0,0,0
66,68,1.0,0,0
66,69,1.0,0,0
67,70,1.0,0,0
47,48,1.0,0,0
50,51,1.0,0,0
53,54,1.0,0,0
57,60,2.0,0,0
65,67,1.0,0,0
30,70,1.0,0,0
20,34,1.0,0,0
10,39,1.0,0,0
68,71,1.0,0,0
0,71,1.0,0,0
0,1,1.0,0,0
7,72,1.0,0,0
