src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
1,3,5,1,1
1,4,5,1,1
2,5,1.0,0,0
3,6,5,1,1
3,7,1.0,0,0
4,8,5,1,1
6,9,5,1,1
8,10,1.0,0,1
9,11,1.0,0,1
5,7,1.0,0,0
8,9,5,1,1
11,12,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,1
16,17,5,1,1
17,18,1.0,0,1
13,18,1.0,0,0
16,19,5,1,1
19,20,5,1,1
20,21,5,1,1
21,22,5,1,1
17,22,5,1,1
20,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,0
25,26,1.0,0,0
21,26,1.0,0,0
23,27,1.0,0,0
27,28,1.0,0,0
28,29,2.0,0,0
29,30,1.0,0,0
24,30,1.0,0,0
28,31,1.0,0,0
29,32,1.0,0,0
32,33,1.0,0,0
0,31,1.0,0,0
10,34,1.0,0,0
