src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,1.0,0,1
0,3,5,1,1
1,4,1.0,0,1
1,5,5,1,1
2,6,2.0,0,1
3,7,5,1,1
3,8,2.0,0,1
4,9,1.0,0,0
5,10,5,1,1
6,11,1.0,0,0
9,12,1.0,0,0
10,13,1.0,0,1
11,14,1.0,0,0
11,15,1.0,0,0
14,16,1.0,0,1
16,17,5,1,1
16,18,5,1,1
17,19,5,1,1
18,20,5,1,1
19,21,5,1,1
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
24,27,1.0,0,0
26,28,1.0,0,0
26,29,1.0,0,0
28,30,1.0,0,0
31,30,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
33,36,1.0,0,0
34,37,1.0,0,0
35,38,1.0,0,0
37,39,1.0,0,0
39,40,1.0,0,0
40,41,1.0,0,0
40,42,1.0,0,0
40,43,2.0,0,0
41,44,1.0,0,0
44,45,1.0,0,0
44,46,1.0,0,0
45,47,1.0,0,0
46,48,1.0,0,1
46,49,2.0,0,1
47,50,1.0,0,0
50,51,1.0,0,1
50,52,2.0,0,1
6,9,1.0,0,0
7,10,5,1,1
20,21,5,1,1
34,35,1.0,0,0
