src,dst,type,aromacity,conjugation
0,1,1.0,0,0
2,3,1.0,0,0
2,1,1.0,0,0
4,5,1.0,0,0
5,2,2.0,0,0
4,6,1.0,0,0
7,8,1.0,0,0
7,6,1.0,0,0
9,10,1.0,0,0
10,7,1.0,0,0
9,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
12,14,1.0,0,0
12,15,2.0,0,0
13,16,1.0,0,0
16,17,1.0,0,0
16,18,1.0,0,0
16,19,2.0,0,0
20,17,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,0
20,25,1.0,0,0
22,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
25,29,1.0,0,0
26,30,1.0,0,0
35,36,1.0,0,0
36,37,1.0,0,0
37,38,2.0,0,0
37,39,1.0,0,0
38,40,1.0,0,0
33,35,1.0,0,0
31,32,1.0,0,0
32,33,2.0,0,0
40,41,1.0,0,0
41,42,1.0,0,0
42,43,2.0,0,0
42,44,1.0,0,0
43,0,1.0,0,0
32,34,1.0,0,0
45,27,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
45,50,1.0,0,0
47,51,1.0,0,0
49,52,1.0,0,0
48,53,1.0,0,0
50,54,1.0,0,0
29,55,1.0,0,1
55,56,2.0,0,1
55,57,1.0,0,0
54,58,1.0,0,1
58,59,2.0,0,1
58,60,1.0,0,0
51,61,1.0,0,0
62,53,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
62,67,1.0,0,0
64,68,1.0,0,0
66,69,1.0,0,0
67,70,1.0,0,0
65,71,1.0,0,0
68,72,1.0,0,0
