src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,1
4,8,1.0,0,1
5,9,1.0,0,1
5,10,2.0,0,1
6,11,1.0,0,0
6,12,1.0,0,0
7,13,2.0,0,1
8,14,1.0,0,1
8,15,2.0,0,1
9,16,1.0,0,0
14,17,1.0,0,1
14,18,2.0,0,1
16,19,1.0,0,0
17,20,1.0,0,1
18,21,1.0,0,1
19,22,1.0,0,0
19,23,1.0,0,0
20,24,1.0,0,0
20,25,2.0,0,1
21,26,1.0,0,1
22,27,1.0,0,1
22,28,2.0,0,1
23,29,1.0,0,1
24,30,1.0,0,0
24,31,1.0,0,0
26,32,1.0,0,1
26,33,2.0,0,1
27,34,1.0,0,0
29,35,1.0,0,0
29,36,2.0,0,1
30,37,1.0,0,1
31,38,1.0,0,0
34,39,1.0,0,0
35,40,1.0,0,0
37,41,2.0,0,1
39,42,1.0,0,0
40,43,1.0,0,0
40,44,1.0,0,0
42,45,1.0,0,0
43,46,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
7,11,1.0,0,1
34,37,1.0,0,0
45,49,2.0,0,0
45,50,1.0,0,0
45,51,1.0,0,0
