src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
8,11,1.0,0,0
9,12,1.0,0,0
12,13,1.0,0,0
12,14,1.0,0,0
13,15,1.0,0,0
14,16,1.0,0,1
15,17,1.0,0,1
16,18,2.0,0,1
16,19,1.0,0,0
17,20,2.0,0,1
17,21,1.0,0,0
6,8,1.0,0,0
11,22,1.0,0,0
23,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
25,28,1.0,0,0
26,29,1.0,0,0
26,30,1.0,0,0
27,31,1.0,0,0
29,32,1.0,0,0
27,29,1.0,0,0
23,22,1.0,0,0
33,34,1.0,0,0
34,35,1.0,0,0
34,36,1.0,0,0
34,37,2.0,0,0
35,38,1.0,0,0
38,39,1.0,0,0
39,40,1.0,0,0
39,41,1.0,0,0
40,42,1.0,0,0
30,33,1.0,0,0
