src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
3,8,1.0,0,1
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,1
6,12,1.0,0,0
7,13,1.0,0,0
8,14,1.0,0,0
8,15,2.0,0,1
10,16,1.0,0,0
11,17,1.0,0,0
11,18,2.0,0,1
12,19,1.0,0,0
13,20,1.0,0,0
13,21,1.0,0,0
13,22,2.0,0,0
14,23,1.0,0,0
24,16,1.0,0,0
17,25,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
24,29,1.0,0,0
25,30,1.0,0,0
25,31,1.0,0,0
26,32,1.0,0,0
28,33,1.0,0,0
28,34,1.0,0,0
29,35,1.0,0,0
30,36,1.0,0,0
32,37,1.0,0,0
33,38,1.0,0,0
33,39,1.0,0,0
35,40,1.0,0,0
36,41,1.0,0,0
37,42,1.0,0,0
38,43,1.0,0,0
39,44,1.0,0,1
40,45,1.0,0,0
41,46,1.0,0,0
42,47,1.0,0,0
43,48,1.0,0,1
44,49,1.0,0,0
44,50,2.0,0,1
45,51,1.0,0,0
45,52,1.0,0,0
45,53,2.0,0,0
46,54,1.0,0,0
47,55,1.0,0,0
48,56,1.0,0,0
48,57,2.0,0,1
49,58,1.0,0,0
54,59,1.0,0,0
55,60,1.0,0,0
56,61,1.0,0,0
58,62,1.0,0,0
58,63,1.0,0,0
59,64,1.0,0,0
60,65,1.0,0,0
61,66,1.0,0,0
61,67,1.0,0,0
62,68,1.0,0,0
64,69,1.0,0,0
65,70,1.0,0,0
66,71,1.0,0,0
68,72,1.0,0,0
69,73,1.0,0,0
70,74,1.0,0,0
71,75,1.0,0,0
72,76,1.0,0,0
73,77,1.0,0,0
74,78,1.0,0,0
75,79,1.0,0,0
76,80,1.0,0,0
77,81,1.0,0,0
79,82,1.0,0,0
80,83,1.0,0,0
82,84,1.0,0,0
83,85,1.0,0,0
84,86,1.0,0,0
85,87,1.0,0,0
86,88,1.0,0,0
87,89,1.0,0,0
88,90,1.0,0,0
89,91,1.0,0,0
90,92,1.0,0,0
91,93,1.0,0,0
92,94,1.0,0,0
6,9,1.0,0,0
35,38,1.0,0,0
