src,dst,type,aromacity,conjugation
22,23,1.0,0,0
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,1
3,7,1.0,0,0
4,8,2.0,0,0
6,9,2.0,0,1
6,10,1.0,0,0
8,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
24,25,1.0,0,0
24,26,1.0,0,0
24,27,1.0,0,0
25,28,1.0,0,0
25,29,1.0,0,0
26,30,1.0,0,0
26,31,1.0,0,0
27,32,1.0,0,1
33,28,1.0,0,0
29,34,1.0,0,0
35,30,1.0,0,0
31,36,1.0,0,0
32,37,1.0,0,0
32,38,2.0,0,1
33,39,1.0,0,0
33,40,1.0,0,0
34,41,1.0,0,0
35,42,1.0,0,0
35,43,1.0,0,0
39,44,1.0,0,0
39,45,1.0,0,0
40,46,1.0,0,0
40,47,1.0,0,0
41,48,1.0,0,0
42,49,1.0,0,0
43,50,1.0,0,0
43,51,1.0,0,0
44,52,1.0,0,0
44,53,1.0,0,0
46,54,1.0,0,0
49,55,1.0,0,0
49,56,1.0,0,0
50,57,1.0,0,0
58,52,1.0,0,0
54,59,1.0,0,0
55,60,1.0,0,0
56,61,1.0,0,0
58,62,1.0,0,0
58,63,1.0,0,0
62,64,1.0,0,0
62,65,1.0,0,0
63,66,1.0,0,0
63,67,1.0,0,0
64,68,1.0,0,0
65,69,1.0,0,0
66,70,1.0,0,0
68,7,1.0,0,0
31,34,1.0,0,0
46,53,1.0,0,0
50,55,1.0,0,0
66,68,1.0,0,0
