src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
4,7,1.0,0,0
4,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
6,11,2.0,0,0
6,12,1.0,0,0
7,13,1.0,0,0
9,14,1.0,0,0
10,15,1.0,0,0
15,16,1.0,0,0
15,17,2.0,0,0
15,18,1.0,0,0
16,19,1.0,0,0
20,19,1.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
22,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
26,28,5,1,1
26,29,5,1,1
28,30,5,1,1
28,31,2.0,0,1
29,32,5,1,1
30,33,5,1,1
5,7,1.0,0,0
23,24,1.0,0,0
32,33,5,1,1
1,34,1.0,0,0
34,35,1.0,0,1
35,36,1.0,0,0
35,37,2.0,0,1
8,38,1.0,0,0
38,39,1.0,0,0
38,40,1.0,0,0
40,41,1.0,0,1
40,42,2.0,0,1
41,43,1.0,0,0
43,44,1.0,0,0
44,45,1.0,0,1
46,45,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
46,50,1.0,0,0
50,51,2.0,0,1
50,52,1.0,0,1
44,53,2.0,0,1
43,54,1.0,0,0
49,55,2.0,0,1
49,56,1.0,0,1
56,57,1.0,0,0
57,58,1.0,0,0
57,59,1.0,0,0
58,60,1.0,0,0
60,61,1.0,0,0
61,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,1
63,65,2.0,0,1
62,66,1.0,0,0
59,67,2.0,0,1
59,68,1.0,0,1
33,69,2.0,0,1
