src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,2.0,0,1
0,3,1.0,0,1
1,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
3,9,2.0,0,1
4,10,1.0,0,0
9,11,1.0,0,1
10,12,1.0,0,0
11,13,2.0,0,1
11,14,1.0,0,0
12,15,1.0,0,1
13,16,1.0,0,1
15,17,1.0,0,0
15,18,2.0,0,1
16,19,2.0,0,1
17,20,1.0,0,0
19,21,1.0,0,1
20,22,1.0,0,0
21,23,2.0,0,1
21,24,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,1
25,27,1.0,0,0
26,28,2.0,0,1
27,29,1.0,0,0
28,30,1.0,0,1
29,31,1.0,0,0
30,32,2.0,0,1
31,33,1.0,0,0
32,34,1.0,0,1
32,35,1.0,0,0
33,36,1.0,0,0
34,37,2.0,0,1
36,38,1.0,0,0
37,39,1.0,0,1
38,40,1.0,0,0
39,41,2.0,0,1
40,42,1.0,0,0
41,43,1.0,0,1
41,44,1.0,0,0
42,45,1.0,0,0
43,46,2.0,0,1
45,47,1.0,0,0
46,48,1.0,0,1
47,49,1.0,0,0
48,50,1.0,0,0
48,51,2.0,0,1
50,52,1.0,0,0
50,53,1.0,0,0
50,54,1.0,0,0
51,55,1.0,0,0
51,56,1.0,0,0
52,57,1.0,0,0
57,58,1.0,0,0
58,59,1.0,0,1
59,60,1.0,0,0
59,61,2.0,0,1
60,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
68,69,1.0,0,0
69,70,1.0,0,0
70,71,1.0,0,0
71,72,1.0,0,0
72,73,1.0,0,0
73,74,1.0,0,0
74,75,1.0,0,0
7,10,1.0,0,0
55,57,1.0,0,0
