src,dst,type,aromacity,conjugation
7,8,1.0,0,0
8,9,2.0,0,0
9,0,1.0,0,0
9,10,1.0,0,0
3,11,5,1,1
3,12,5,1,1
11,13,5,1,1
11,14,1.0,0,1
12,15,5,1,1
13,16,5,1,1
15,16,5,1,1
13,17,1.0,0,1
1,3,1.0,0,0
2,4,2.0,0,0
4,5,1.0,0,0
4,6,1.0,0,0
2,1,1.0,0,0
5,18,1.0,0,0
19,20,2.0,0,0
20,21,1.0,0,0
20,22,1.0,0,0
19,18,1.0,0,0
21,23,1.0,0,0
24,25,2.0,0,0
25,26,1.0,0,0
25,27,1.0,0,0
24,23,1.0,0,0
26,28,1.0,0,0
29,30,2.0,0,0
30,31,1.0,0,0
30,32,1.0,0,0
29,28,1.0,0,0
31,33,1.0,0,0
34,35,2.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
34,33,1.0,0,0
36,7,1.0,0,0
