src,dst,type,aromacity,conjugation
3,8,1.0,0,0
4,9,1.0,0,0
5,10,2.0,0,1
6,11,1.0,0,0
7,12,1.0,0,0
8,13,1.0,0,0
9,14,2.0,0,1
13,15,1.0,0,1
16,15,1.0,0,0
15,17,2.0,0,1
16,18,1.0,0,0
16,19,1.0,0,0
18,20,2.0,0,1
19,21,1.0,0,0
20,22,1.0,0,1
20,23,1.0,0,0
21,24,1.0,0,0
22,25,5,1,1
22,26,5,1,1
23,27,1.0,0,0
25,28,5,1,1
25,29,5,1,1
26,30,5,1,1
28,31,5,1,1
29,32,5,1,1
29,33,5,1,1
5,8,1.0,0,0
6,9,1.0,0,1
11,12,1.0,0,0
21,23,1.0,0,0
27,28,1.0,0,0
30,33,5,1,1
31,32,5,1,1
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,1
2,6,1.0,0,0
2,7,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,0
4,34,1.0,0,0
0,37,1.0,0,0
38,39,1.0,0,0
38,40,1.0,0,0
8,38,1.0,0,0
35,41,1.0,0,0
