src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
4,10,1.0,0,0
5,11,1.0,0,0
5,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
6,15,1.0,0,0
7,16,1.0,0,0
11,17,1.0,0,0
12,18,1.0,0,0
14,19,1.0,0,0
15,20,1.0,0,1
16,21,1.0,0,0
16,22,1.0,0,0
18,23,1.0,0,1
18,24,2.0,0,1
20,25,1.0,0,0
20,26,2.0,0,1
21,27,1.0,0,0
23,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
29,32,1.0,0,0
30,33,1.0,0,0
30,34,1.0,0,0
31,35,5,1,1
31,36,5,1,1
32,37,1.0,0,0
35,38,5,1,1
36,39,5,1,1
38,40,5,1,1
38,41,1.0,0,1
7,14,1.0,0,0
8,11,1.0,0,0
25,28,1.0,0,0
39,40,5,1,1
