src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
6,2,1.0,0,0
3,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
5,10,1.0,0,0
6,11,1.0,0,0
6,12,1.0,0,0
8,13,1.0,0,0
9,14,1.0,0,0
10,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,0
11,18,1.0,0,0
12,19,1.0,0,0
15,20,1.0,0,1
15,21,2.0,0,1
17,22,1.0,0,0
17,23,1.0,0,0
18,24,1.0,0,1
19,25,1.0,0,0
20,26,1.0,0,0
22,27,1.0,0,0
24,28,1.0,0,0
24,29,2.0,0,1
25,30,1.0,0,0
7,9,1.0,0,0
19,22,1.0,0,0
4,31,1.0,0,0
31,32,1.0,0,1
32,33,1.0,0,0
32,34,2.0,0,1
14,35,1.0,0,0
