src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
2,5,1.0,0,0
3,6,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
6,9,1.0,0,0
8,10,1.0,0,0
8,11,1.0,0,0
9,12,1.0,0,0
10,13,1.0,0,0
12,14,1.0,0,0
12,15,1.0,0,0
13,16,1.0,0,0
14,17,1.0,0,0
14,18,1.0,0,0
16,19,1.0,0,0
17,20,1.0,0,0
18,21,1.0,0,0
19,22,1.0,0,0
20,23,1.0,0,0
22,24,1.0,0,0
23,25,1.0,0,0
24,26,1.0,0,0
25,27,1.0,0,0
26,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
29,31,1.0,0,0
30,32,1.0,0,0
31,33,1.0,0,0
33,34,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
36,38,1.0,0,0
38,39,1.0,0,1
38,40,2.0,0,1
39,41,1.0,0,1
39,42,2.0,0,1
40,43,1.0,0,0
43,44,1.0,0,0
4,5,1.0,0,0
20,21,1.0,0,0
41,43,1.0,0,0
