src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,2.0,0,0
1,5,1.0,0,0
5,6,1.0,0,0
6,7,1.0,0,0
6,8,1.0,0,0
7,9,1.0,0,0
8,10,1.0,0,0
9,11,1.0,0,0
10,12,1.0,0,0
11,13,2.0,0,0
12,14,1.0,0,0
13,15,1.0,0,0
13,16,1.0,0,0
14,17,2.0,0,0
15,18,1.0,0,0
17,19,1.0,0,0
17,20,1.0,0,0
18,21,1.0,0,0
19,22,1.0,0,0
21,23,2.0,0,0
22,24,1.0,0,0
23,25,1.0,0,0
23,26,1.0,0,0
24,27,2.0,0,0
25,28,1.0,0,0
27,29,1.0,0,0
27,30,1.0,0,0
28,31,1.0,0,0
29,32,1.0,0,0
31,33,2.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
33,36,1.0,0,0
34,37,2.0,0,0
35,38,1.0,0,0
37,39,1.0,0,0
37,40,1.0,0,0
38,41,1.0,0,0
39,42,1.0,0,0
41,43,2.0,0,0
42,44,1.0,0,0
43,45,1.0,0,0
43,46,1.0,0,0
44,47,2.0,0,0
47,48,1.0,0,0
47,49,1.0,0,0
