src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,1
2,3,1.0,0,0
2,4,2.0,0,1
3,5,1.0,0,0
3,6,1.0,0,0
5,7,1.0,0,0
7,8,1.0,0,1
7,9,2.0,0,1
0,10,1.0,0,0
10,11,1.0,0,0
11,12,1.0,0,0
12,13,1.0,0,0
13,14,1.0,0,1
14,15,1.0,0,1
14,16,2.0,0,1
17,18,1.0,0,0
18,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
17,21,1.0,0,0
18,22,1.0,0,1
22,23,1.0,0,0
23,24,1.0,0,0
24,25,1.0,0,1
25,26,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,1
22,29,2.0,0,1
23,30,1.0,0,0
30,31,1.0,0,0
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
34,35,5,1,1
31,35,5,1,1
25,36,2.0,0,1
26,37,1.0,0,0
37,38,1.0,0,0
37,39,1.0,0,0
38,40,1.0,0,0
28,41,1.0,0,0
28,42,2.0,0,1
41,43,1.0,0,0
43,44,1.0,0,1
44,45,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,1
44,48,2.0,0,1
45,49,1.0,0,0
49,50,1.0,0,0
49,51,1.0,0,0
47,52,2.0,0,1
41,53,1.0,0,0
53,54,1.0,0,0
54,55,5,1,1
55,56,5,1,1
56,57,5,1,1
57,58,5,1,1
58,59,5,1,1
54,59,5,1,1
57,60,1.0,0,1
0,47,1.0,0,0
61,62,1.0,0,1
62,63,1.0,0,0
63,64,1.0,0,0
61,65,2.0,0,1
64,66,1.0,0,0
66,67,5,1,1
67,68,5,1,1
68,69,5,1,1
69,70,5,1,1
70,71,5,1,1
66,71,5,1,1
72,73,1.0,0,1
72,74,2.0,0,1
63,72,1.0,0,0
17,61,1.0,0,0
75,73,1.0,0,0
75,76,1.0,0,0
75,77,1.0,0,0
77,78,1.0,0,1
78,79,1.0,0,0
76,80,1.0,0,0
80,81,5,1,1
81,82,5,1,1
82,83,5,1,1
83,84,5,1,1
80,84,5,1,1
77,85,2.0,0,1
79,86,1.0,0,0
79,87,1.0,0,0
87,88,1.0,0,0
88,89,1.0,0,0
88,90,1.0,0,0
86,91,1.0,0,1
86,92,2.0,0,1
