src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
1,5,1.0,0,0
1,6,1.0,0,0
2,7,1.0,0,0
2,8,1.0,0,0
2,9,1.0,0,0
3,10,1.0,0,0
5,11,1.0,0,0
5,12,1.0,0,0
5,13,1.0,0,0
6,14,1.0,0,0
7,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,0
11,18,1.0,0,0
12,19,2.0,0,0
15,20,1.0,0,0
15,21,1.0,0,0
16,22,1.0,0,0
17,23,1.0,0,0
18,24,2.0,0,1
20,25,1.0,0,0
20,26,2.0,0,0
22,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
23,30,1.0,0,0
24,31,1.0,0,1
27,32,1.0,0,0
27,33,1.0,0,0
27,34,1.0,0,0
28,35,2.0,0,1
7,10,1.0,0,0
8,12,1.0,0,0
14,17,2.0,0,0
22,25,1.0,0,0
24,28,1.0,0,1
