src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
10,11,1.0,0,0
11,12,2.0,0,0
12,13,1.0,0,0
2,14,1.0,0,1
5,15,1.0,0,1
15,16,2.0,0,1
15,17,1.0,0,1
12,19,1.0,0,0
3,6,1.0,0,0
6,7,1.0,0,0
7,8,2.0,0,0
8,9,1.0,0,0
8,18,1.0,0,0
9,20,1.0,0,0
20,21,1.0,0,0
21,22,2.0,0,0
22,23,1.0,0,0
22,24,1.0,0,0
23,25,1.0,0,0
25,26,1.0,0,0
26,27,2.0,0,0
27,28,1.0,0,0
27,29,1.0,0,0
28,30,1.0,0,0
30,31,1.0,0,0
31,32,2.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
33,35,1.0,0,0
35,36,1.0,0,0
36,37,2.0,0,0
37,38,1.0,0,0
37,39,1.0,0,0
38,40,1.0,0,0
40,41,1.0,0,0
41,42,2.0,0,0
42,43,1.0,0,0
42,44,1.0,0,0
43,45,1.0,0,0
45,46,1.0,0,0
46,47,2.0,0,0
47,48,1.0,0,0
47,49,1.0,0,0
48,10,1.0,0,0
