src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
5,1,1.0,0,0
2,6,1.0,0,0
3,7,1.0,0,0
5,8,1.0,0,0
5,9,1.0,0,0
6,10,1.0,0,0
6,11,1.0,0,0
7,12,1.0,0,0
8,13,1.0,0,0
8,14,1.0,0,0
9,15,1.0,0,0
9,16,1.0,0,0
10,17,1.0,0,0
11,18,1.0,0,0
11,19,1.0,0,0
13,20,1.0,0,0
13,21,1.0,0,0
22,14,1.0,0,0
15,23,1.0,0,0
17,24,1.0,0,1
18,25,1.0,0,0
18,26,1.0,0,0
22,27,1.0,0,0
22,28,1.0,0,0
29,23,1.0,0,0
24,30,2.0,0,1
24,31,1.0,0,0
26,32,1.0,0,0
27,33,1.0,0,0
27,34,1.0,0,0
28,35,1.0,0,0
29,36,1.0,0,0
29,37,1.0,0,0
33,38,1.0,0,0
33,39,1.0,0,0
34,40,1.0,0,1
35,41,1.0,0,0
36,42,1.0,0,0
36,43,1.0,0,0
37,44,1.0,0,0
37,45,1.0,0,0
38,46,1.0,0,0
40,47,1.0,0,0
40,48,2.0,0,1
42,49,1.0,0,0
44,50,1.0,0,0
49,51,1.0,0,0
7,10,1.0,0,0
15,20,1.0,0,0
35,38,1.0,0,0
44,49,1.0,0,0
51,52,1.0,0,0
52,53,1.0,0,0
53,54,1.0,0,0
53,55,1.0,0,0
54,56,1.0,0,0
54,57,1.0,0,0
55,58,1.0,0,1
56,59,2.0,0,0
58,60,2.0,0,1
58,61,1.0,0,0
59,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
68,69,1.0,0,0
69,70,1.0,0,0
70,71,1.0,0,0
71,72,1.0,0,0
72,73,1.0,0,0
73,74,1.0,0,0
4,75,1.0,0,1
4,76,2.0,0,1
43,77,1.0,0,0
21,78,1.0,0,0
41,79,1.0,0,0
80,39,1.0,0,0
80,81,1.0,0,0
81,82,1.0,0,0
82,83,1.0,0,0
83,84,1.0,0,0
84,85,1.0,0,0
80,85,1.0,0,0
82,86,1.0,0,0
83,87,1.0,0,0
84,88,1.0,0,0
85,89,1.0,0,0
86,90,1.0,0,0
91,92,1.0,0,0
91,88,1.0,0,0
91,93,1.0,0,0
91,94,1.0,0,0
92,95,1.0,0,0
93,96,1.0,0,0
94,97,1.0,0,1
94,98,2.0,0,1
95,99,1.0,0,0
96,100,1.0,0,0
96,99,1.0,0,0
95,101,1.0,0,0
101,102,1.0,0,0
102,103,1.0,0,0
103,104,1.0,0,0
101,105,1.0,0,0
102,106,1.0,0,0
99,107,1.0,0,0
107,108,1.0,0,1
108,109,1.0,0,0
108,110,2.0,0,1
111,25,1.0,0,0
111,112,1.0,0,0
111,113,1.0,0,0
112,114,1.0,0,0
113,115,1.0,0,0
114,116,1.0,0,0
115,117,1.0,0,0
115,116,1.0,0,0
114,118,1.0,0,0
118,119,1.0,0,0
119,120,1.0,0,0
120,121,1.0,0,0
118,122,1.0,0,0
119,123,1.0,0,0
116,124,1.0,0,0
124,125,1.0,0,1
125,126,1.0,0,0
125,127,2.0,0,1
111,128,1.0,0,0
128,129,1.0,0,1
128,130,2.0,0,1
