src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,1
2,3,2.0,0,1
3,4,1.0,0,0
4,5,1.0,0,0
0,5,1.0,0,0
0,6,1.0,0,0
6,7,1.0,0,0
1,7,1.0,0,1
6,8,1.0,0,0
8,9,1.0,0,1
9,10,2.0,0,1
7,11,2.0,0,1
9,12,1.0,0,1
3,13,1.0,0,0
12,14,1.0,0,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
17,18,5,1,1
14,18,5,1,1
12,19,2.0,0,1
2,20,1.0,0,1
20,21,1.0,0,1
20,22,2.0,0,1
17,23,1.0,0,1
13,24,1.0,0,0
24,25,5,1,1
25,26,5,1,1
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
24,29,5,1,1
19,30,1.0,0,1
30,31,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
31,34,1.0,0,0
33,35,1.0,0,1
33,36,2.0,0,1
