src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,1
2,3,1.0,0,0
0,3,1.0,0,0
0,4,1.0,0,0
4,5,1.0,0,1
1,6,2.0,0,1
5,7,2.0,0,1
5,8,1.0,0,0
8,9,1.0,0,0
9,10,2.0,0,1
9,11,1.0,0,1
2,12,1.0,0,1
12,13,2.0,0,1
13,14,1.0,0,0
14,15,1.0,0,0
3,15,1.0,0,0
12,16,1.0,0,1
16,17,2.0,0,1
16,18,1.0,0,1
13,19,1.0,0,0
19,20,1.0,0,0
20,21,1.0,0,0
21,22,5,1,1
22,23,5,1,1
23,24,5,1,1
24,25,5,1,1
21,25,5,1,1
0,26,1.0,0,0
26,27,1.0,0,0
25,28,1.0,0,0
8,29,1.0,0,0
29,30,5,1,1
30,31,5,1,1
31,32,5,1,1
32,33,5,1,1
33,34,5,1,1
29,34,5,1,1
32,35,1.0,0,1
