src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
2,6,1.0,0,0
2,7,1.0,0,0
4,8,1.0,0,0
5,9,1.0,0,1
6,10,1.0,0,0
8,11,1.0,0,0
9,12,1.0,0,1
9,13,2.0,0,1
11,14,1.0,0,0
12,15,2.0,0,1
15,16,1.0,0,1
16,17,5,1,1
16,18,5,1,1
17,19,5,1,1
18,20,5,1,1
19,21,5,1,1
19,22,1.0,0,1
20,23,1.0,0,1
21,24,1.0,0,1
22,25,1.0,0,0
23,26,1.0,0,0
6,8,1.0,0,0
20,21,5,1,1
3,27,1.0,0,1
27,28,1.0,0,1
28,29,2.0,0,1
29,30,1.0,0,1
27,31,2.0,0,1
30,32,5,1,1
32,33,5,1,1
33,34,5,1,1
34,35,5,1,1
35,36,5,1,1
30,36,5,1,1
34,37,1.0,0,1
35,38,1.0,0,1
38,39,1.0,0,0
33,40,1.0,0,1
40,41,1.0,0,0
