src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
5,6,1.0,0,1
2,7,1.0,0,0
7,8,1.0,0,0
7,9,1.0,0,0
8,10,1.0,0,0
10,11,1.0,0,0
10,12,1.0,0,0
12,13,1.0,0,1
12,14,2.0,0,1
15,13,1.0,0,0
15,16,1.0,0,0
15,17,1.0,0,0
17,18,1.0,0,0
17,19,1.0,0,0
18,20,1.0,0,0
20,21,2.0,0,1
20,22,1.0,0,1
16,23,1.0,0,1
23,24,1.0,0,0
16,25,2.0,0,1
24,26,1.0,0,0
26,27,2.0,0,1
24,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
23,30,1.0,0,0
26,31,1.0,0,1
11,32,1.0,0,1
33,32,1.0,0,0
33,34,1.0,0,0
34,35,1.0,0,1
35,36,1.0,0,0
35,37,2.0,0,1
36,38,1.0,0,0
38,39,1.0,0,0
38,40,1.0,0,0
33,41,1.0,0,0
41,42,1.0,0,0
42,43,1.0,0,0
34,43,1.0,0,0
32,44,2.0,0,1
42,45,1.0,0,0
36,46,1.0,0,0
46,47,1.0,0,1
47,48,1.0,0,0
47,49,2.0,0,1
48,50,1.0,0,0
48,51,1.0,0,0
51,52,1.0,0,0
31,53,1.0,0,0
52,53,1.0,0,0
52,54,1.0,0,0
53,55,1.0,0,0
28,56,1.0,0,0
29,57,1.0,0,0
8,58,1.0,0,0
50,59,1.0,0,1
59,60,1.0,0,0
59,61,2.0,0,1
60,62,1.0,0,0
62,63,1.0,0,0
63,64,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
68,69,1.0,0,0
69,70,1.0,0,0
70,71,1.0,0,0
71,72,1.0,0,0
72,73,1.0,0,0
73,74,1.0,0,0
74,75,1.0,0,0
