src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
4,5,1.0,0,0
0,5,1.0,0,0
0,6,1.0,0,0
4,7,1.0,0,0
2,8,1.0,0,0
1,9,1.0,0,0
3,10,1.0,0,0
10,11,1.0,0,1
11,12,1.0,0,1
11,13,2.0,0,1
12,14,5,1,1
14,15,5,1,1
15,16,5,1,1
16,17,5,1,1
17,18,5,1,1
12,18,5,1,1
17,19,1.0,0,1
16,20,1.0,0,1
15,21,1.0,0,1
7,22,1.0,0,1
22,23,1.0,0,1
22,24,2.0,0,1
23,25,5,1,1
25,26,5,1,1
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
23,29,5,1,1
28,30,1.0,0,1
27,31,1.0,0,1
26,32,1.0,0,1
6,33,1.0,0,0
33,34,1.0,0,1
34,35,1.0,0,1
35,36,5,1,1
36,37,5,1,1
37,38,5,1,1
38,39,5,1,1
39,40,5,1,1
35,40,5,1,1
34,41,2.0,0,1
37,42,1.0,0,1
38,43,1.0,0,1
39,44,1.0,0,1
