src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,5,1,1
2,7,1.0,0,0
3,8,5,1,1
4,9,5,1,1
4,10,1.0,0,1
5,11,5,1,1
6,12,1.0,0,1
8,13,2.0,0,1
9,14,1.0,0,1
15,12,1.0,0,0
14,16,1.0,0,1
15,17,1.0,0,0
15,18,1.0,0,0
16,19,1.0,0,1
16,20,2.0,0,1
17,21,1.0,0,0
17,22,1.0,0,0
18,23,1.0,0,0
19,24,5,1,1
19,25,5,1,1
21,26,1.0,0,0
21,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
24,30,5,1,1
25,31,5,1,1
26,32,1.0,0,0
27,33,1.0,0,1
30,34,5,1,1
30,35,1.0,0,0
32,36,1.0,0,0
33,37,1.0,0,1
33,38,2.0,0,1
34,39,1.0,0,1
35,40,1.0,0,0
40,41,2.0,0,0
41,42,1.0,0,0
41,43,1.0,0,0
6,11,5,1,1
8,9,5,1,1
23,26,1.0,0,0
31,34,5,1,1
