src,dst,type,aromacity,conjugation
14,15,1.0,0,0
4,5,1.0,0,0
16,17,1.0,0,0
5,6,1.0,0,0
31,30,1.0,0,0
33,34,1.0,0,0
34,31,2.0,0,0
33,35,1.0,0,0
6,7,2.0,0,0
36,37,1.0,0,0
6,8,1.0,0,0
7,9,1.0,0,0
16,15,1.0,0,0
18,19,1.0,0,0
36,35,1.0,0,0
38,39,1.0,0,0
39,36,2.0,0,0
38,40,1.0,0,0
19,16,2.0,0,0
41,42,1.0,0,0
18,20,1.0,0,0
2,4,1.0,0,0
21,22,1.0,0,0
41,40,1.0,0,0
43,44,1.0,0,0
44,41,2.0,0,0
43,45,1.0,0,0
46,47,1.0,0,0
0,1,1.0,0,0
1,2,2.0,0,0
21,20,1.0,0,0
23,24,1.0,0,0
46,45,1.0,0,0
48,49,1.0,0,0
49,46,2.0,0,0
48,50,1.0,0,0
24,21,2.0,0,0
51,52,1.0,0,0
23,25,1.0,0,0
9,10,1.0,0,0
26,27,1.0,0,0
10,11,1.0,0,0
51,50,1.0,0,0
53,54,1.0,0,0
54,51,2.0,0,0
53,55,1.0,0,0
11,12,2.0,0,0
11,13,1.0,0,0
12,14,1.0,0,0
26,25,1.0,0,0
28,29,1.0,0,0
29,26,2.0,0,0
28,30,1.0,0,0
1,3,1.0,0,0
31,32,1.0,0,0
55,56,1.0,0,0
56,57,1.0,0,0
56,58,1.0,0,0
56,59,2.0,0,0
57,60,1.0,0,0
60,61,1.0,0,0
60,62,1.0,0,0
60,63,2.0,0,0
64,61,1.0,0,0
64,65,1.0,0,0
65,66,1.0,0,0
66,67,1.0,0,0
67,68,1.0,0,0
68,69,1.0,0,0
64,69,1.0,0,0
66,70,1.0,0,0
67,71,1.0,0,0
68,72,1.0,0,0
69,73,1.0,0,0
70,74,1.0,0,0
75,72,1.0,0,0
75,76,1.0,0,0
76,77,1.0,0,0
77,78,1.0,0,0
78,79,1.0,0,0
79,80,1.0,0,0
75,80,1.0,0,0
77,81,1.0,0,0
79,82,1.0,0,0
80,83,1.0,0,0
78,84,1.0,0,0
85,84,1.0,0,0
85,86,1.0,0,0
86,87,1.0,0,0
87,88,1.0,0,0
88,89,1.0,0,0
89,90,1.0,0,0
85,90,1.0,0,0
87,91,1.0,0,0
89,92,1.0,0,0
90,93,1.0,0,0
88,94,1.0,0,0
91,95,1.0,0,0
96,92,1.0,0,0
96,97,1.0,0,0
97,98,1.0,0,0
98,99,1.0,0,0
99,100,1.0,0,0
100,101,1.0,0,0
96,101,1.0,0,0
98,102,1.0,0,0
99,103,1.0,0,0
101,104,1.0,0,0
