src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
4,5,1.0,0,0
5,6,1.0,0,1
6,7,1.0,0,0
7,8,1.0,0,0
8,9,1.0,0,0
9,10,1.0,0,0
0,11,1.0,0,0
2,12,1.0,0,0
12,13,1.0,0,0
12,14,1.0,0,0
3,15,1.0,0,0
4,16,1.0,0,0
5,17,2.0,0,1
9,18,1.0,0,0
10,19,5,1,1
19,20,5,1,1
20,21,5,1,1
21,22,5,1,1
10,22,5,1,1
21,23,1.0,0,1
23,24,2.0,0,1
24,25,1.0,0,0
26,25,1.0,0,0
26,27,1.0,0,0
27,28,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
26,31,1.0,0,0
27,32,1.0,0,0
28,33,1.0,0,0
30,34,1.0,0,0
34,35,1.0,0,0
35,36,1.0,0,0
36,37,1.0,0,0
30,37,1.0,0,0
34,38,1.0,0,0
34,39,1.0,0,0
35,40,1.0,0,0
40,41,1.0,0,0
41,42,2.0,0,0
41,43,1.0,0,0
41,44,1.0,0,0
36,45,1.0,0,0
45,46,1.0,0,0
46,47,1.0,0,0
47,48,1.0,0,0
48,49,1.0,0,0
49,50,1.0,0,0
50,51,1.0,0,0
51,52,2.0,0,1
52,53,1.0,0,1
53,54,2.0,0,1
54,55,1.0,0,1
55,56,2.0,0,1
56,57,1.0,0,1
45,58,1.0,0,0
58,59,1.0,0,0
47,60,1.0,0,0
48,61,1.0,0,0
49,62,1.0,0,0
50,63,1.0,0,0
52,64,1.0,0,0
53,65,1.0,0,0
57,66,2.0,0,1
57,67,1.0,0,0
66,68,1.0,0,1
68,69,3.0,0,1
