src,dst,type,aromacity,conjugation
18,12,1.0,0,0
20,21,2.0,0,0
20,22,1.0,0,0
21,23,1.0,0,0
21,24,1.0,0,0
23,17,1.0,0,0
1,2,2.0,0,0
0,25,1.0,0,0
25,26,2.0,0,0
26,27,1.0,0,0
26,28,1.0,0,0
27,22,1.0,0,0
1,3,1.0,0,0
2,29,1.0,0,0
2,4,1.0,0,0
5,6,2.0,0,0
5,7,1.0,0,0
6,8,1.0,0,0
6,9,1.0,0,0
8,3,1.0,0,0
10,11,2.0,0,0
0,30,1.0,0,0
10,12,1.0,0,0
11,13,1.0,0,0
11,14,1.0,0,0
13,7,1.0,0,0
15,16,2.0,0,0
15,17,1.0,0,0
16,18,1.0,0,0
16,19,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
31,33,1.0,0,0
31,34,2.0,0,0
32,35,1.0,0,0
35,36,1.0,0,0
35,37,1.0,0,0
35,38,2.0,0,0
