src,dst,type,aromacity,conjugation
0,1,5,1,1
0,2,5,1,1
0,3,5,1,1
1,4,5,1,1
1,5,5,1,1
2,6,5,1,1
2,7,1.0,0,0
3,8,5,1,1
4,9,5,1,1
4,10,1.0,0,1
5,11,5,1,1
5,12,1.0,0,1
6,13,1.0,0,1
7,14,1.0,0,0
7,15,1.0,0,0
8,16,1.0,0,0
9,17,1.0,0,1
10,18,2.0,0,1
11,19,1.0,0,1
19,20,5,1,1
19,21,5,1,1
20,22,5,1,1
20,23,1.0,0,1
21,24,5,1,1
21,25,1.0,0,0
22,26,5,1,1
22,27,5,1,1
26,28,5,1,1
27,29,5,1,1
27,30,1.0,0,1
28,31,5,1,1
28,32,1.0,0,0
29,33,1.0,0,1
30,34,2.0,0,1
31,35,1.0,0,1
32,36,1.0,0,0
32,37,1.0,0,0
6,9,5,1,1
8,11,5,1,1
24,26,5,1,1
29,31,5,1,1
