src,dst,type,aromacity,conjugation
0,1,1.0,0,0
1,2,1.0,0,0
2,3,1.0,0,0
3,4,1.0,0,0
0,4,1.0,0,0
2,5,1.0,0,0
4,6,1.0,0,0
1,7,1.0,0,0
0,8,1.0,0,0
8,9,1.0,0,0
9,10,2.0,0,0
9,11,1.0,0,0
6,12,1.0,0,0
9,13,1.0,0,0
14,15,1.0,0,0
15,16,1.0,0,0
16,17,1.0,0,0
17,18,1.0,0,0
14,18,1.0,0,0
16,19,1.0,0,0
18,20,1.0,0,0
15,21,1.0,0,0
13,20,1.0,0,0
14,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
23,25,2.0,0,0
23,26,1.0,0,0
24,27,1.0,0,0
28,29,1.0,0,0
29,30,1.0,0,0
30,31,1.0,0,0
31,32,1.0,0,0
28,32,1.0,0,0
30,33,1.0,0,0
32,27,1.0,0,0
28,34,1.0,0,0
29,35,1.0,0,0
