src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
6,2,1.0,0,0
3,7,1.0,0,0
3,8,1.0,0,0
4,9,1.0,0,0
6,10,1.0,0,0
6,11,1.0,0,0
7,12,1.0,0,0
9,13,1.0,0,0
9,14,1.0,0,0
10,15,1.0,0,0
10,16,1.0,0,0
11,17,1.0,0,0
12,18,1.0,0,0
12,19,1.0,0,0
13,20,1.0,0,1
13,21,2.0,0,1
15,22,1.0,0,0
15,23,1.0,0,0
17,24,1.0,0,0
18,25,1.0,0,0
18,26,2.0,0,0
20,27,1.0,0,0
23,28,1.0,0,0
23,29,1.0,0,0
25,30,1.0,0,0
25,31,1.0,0,0
27,32,1.0,0,0
27,33,1.0,0,0
30,34,1.0,0,0
32,35,1.0,0,0
33,36,1.0,0,0
17,22,1.0,0,0
30,32,1.0,0,0
3,37,1.0,0,0
4,38,1.0,0,0
39,40,1.0,0,0
39,41,1.0,0,0
40,42,1.0,0,0
41,43,1.0,0,0
42,44,1.0,0,0
43,45,1.0,0,0
44,46,1.0,0,0
43,44,1.0,0,0
42,47,1.0,0,0
47,48,1.0,0,0
42,49,1.0,0,0
39,38,1.0,0,0
