src,dst,type,aromacity,conjugation
0,1,1.0,0,0
0,2,1.0,0,0
0,3,1.0,0,0
1,4,1.0,0,0
1,5,1.0,0,0
6,2,1.0,0,0
3,7,1.0,0,0
4,8,1.0,0,0
4,9,1.0,0,0
6,10,1.0,0,0
6,11,1.0,0,0
7,12,1.0,0,0
8,13,1.0,0,0
10,14,1.0,0,0
10,15,1.0,0,0
11,16,1.0,0,0
11,17,1.0,0,0
18,13,1.0,0,0
14,19,1.0,0,0
14,20,1.0,0,0
16,21,1.0,0,0
18,22,1.0,0,0
18,23,1.0,0,0
24,19,1.0,0,0
22,25,1.0,0,0
23,26,1.0,0,0
23,27,1.0,0,0
24,28,1.0,0,0
24,29,1.0,0,0
25,30,1.0,0,0
25,31,1.0,0,0
26,32,1.0,0,0
28,33,1.0,0,0
28,34,1.0,0,0
29,35,1.0,0,0
29,36,1.0,0,0
30,37,1.0,0,0
33,38,1.0,0,0
35,39,1.0,0,0
38,40,1.0,0,0
40,41,1.0,0,0
41,42,1.0,0,0
42,43,1.0,0,0
42,44,1.0,0,0
43,45,1.0,0,0
43,46,1.0,0,0
44,47,1.0,0,1
45,48,2.0,0,0
47,49,2.0,0,1
47,50,1.0,0,0
48,51,1.0,0,0
51,52,1.0,0,0
52,53,1.0,0,0
53,54,1.0,0,0
54,55,1.0,0,0
55,56,1.0,0,0
56,57,1.0,0,0
57,58,1.0,0,0
58,59,1.0,0,0
59,60,1.0,0,0
60,61,1.0,0,0
61,62,1.0,0,0
62,63,1.0,0,0
7,8,1.0,0,0
16,20,1.0,0,0
26,30,1.0,0,0
35,38,1.0,0,0
34,64,1.0,0,0
21,65,1.0,0,0
12,66,1.0,0,0
31,67,1.0,0,0
5,68,1.0,0,1
68,69,1.0,0,0
68,70,2.0,0,1
