src,dst,type,aromacity,conjugation
0,1,5,1,1
1,2,5,1,1
2,3,5,1,1
3,4,5,1,1
4,5,5,1,1
0,5,5,1,1
0,6,1.0,0,0
3,7,1.0,0,1
6,8,1.0,0,0
8,9,1.0,0,0
9,10,1.0,0,0
10,11,1.0,0,0
11,12,1.0,0,0
6,13,2.0,0,0
6,14,2.0,0,0
8,15,1.0,0,0
10,16,1.0,0,0
12,17,1.0,0,1
17,18,1.0,0,1
17,19,2.0,0,1
20,18,1.0,0,0
20,21,1.0,0,0
21,22,1.0,0,0
22,23,1.0,0,0
23,24,1.0,0,0
20,24,1.0,0,0
11,25,1.0,0,0
25,26,1.0,0,0
26,27,5,1,1
27,28,5,1,1
28,29,5,1,1
29,30,5,1,1
30,31,5,1,1
26,31,5,1,1
15,32,1.0,0,0
32,33,1.0,0,0
32,34,1.0,0,0
